bin_id,timestamp,fill_level,weight_kg,battery_level,status,rssi
18,2026-01-17 21:00:00,51,6.12,78.53,OK,-59
18,2026-01-17 22:00:00,54,6.48,78.49,OK,-79
18,2026-01-17 23:00:00,56,6.72,78.44,OK,-63
18,2026-01-18 00:00:00,56,6.72,78.4,OK,-80
18,2026-01-18 01:00:00,57,6.84,78.36,OK,-84
18,2026-01-18 02:00:00,60,7.2,78.31,OK,-71
18,2026-01-18 03:00:00,60,7.2,78.27,OK,-72
18,2026-01-18 04:00:00,60,7.2,78.25,OK,-55
18,2026-01-18 05:00:00,60,7.2,78.2,OK,-70
18,2026-01-18 06:00:00,62,7.44,78.18,OK,-71
18,2026-01-18 07:00:00,65,7.8,78.14,OK,-82
18,2026-01-18 08:00:00,66,7.92,78.1,OK,-58
18,2026-01-18 09:00:00,68,8.16,78.08,OK,-70
18,2026-01-18 10:00:00,70,8.4,78.04,OK,-75
18,2026-01-18 11:00:00,74,8.88,78.02,OK,-83
18,2026-01-18 12:00:00,79,9.48,77.99,OK,-67
18,2026-01-18 13:00:00,82,9.84,77.97,WARNING,-72
18,2026-01-18 14:00:00,88,10.56,77.96,WARNING,-84
18,2026-01-18 15:00:00,91,10.92,77.93,WARNING,-63
18,2026-01-18 16:00:00,91,10.92,77.91,WARNING,-84
18,2026-01-18 17:00:00,92,11.04,77.87,WARNING,-58
18,2026-01-18 18:00:00,97,11.64,77.86,FULL,-58
18,2026-01-18 19:00:00,99,11.88,77.81,FULL,-82
18,2026-01-18 20:00:00,100,12.0,77.79,FULL,-64
18,2026-01-18 21:00:00,13,1.56,77.78,OK,-83
18,2026-01-18 22:00:00,14,1.68,77.77,OK,-70
18,2026-01-18 23:00:00,15,1.8,77.74,OK,-84
18,2026-01-19 00:00:00,17,2.04,77.7,OK,-81
18,2026-01-19 01:00:00,19,2.28,77.67,OK,-57
18,2026-01-19 02:00:00,21,2.52,77.63,OK,-65
18,2026-01-19 03:00:00,24,2.88,77.62,OK,-79
18,2026-01-19 04:00:00,25,3.0,77.59,OK,-62
18,2026-01-19 05:00:00,25,3.0,77.57,OK,-58
18,2026-01-19 06:00:00,26,3.12,77.55,OK,-63
18,2026-01-19 07:00:00,26,3.12,77.53,OK,-70
18,2026-01-19 08:00:00,26,3.12,77.52,OK,-77
18,2026-01-19 09:00:00,26,3.12,77.47,OK,-84
18,2026-01-19 10:00:00,27,3.24,77.42,OK,-72
18,2026-01-19 11:00:00,31,3.72,77.41,OK,-61
18,2026-01-19 12:00:00,32,3.84,77.38,OK,-65
18,2026-01-19 13:00:00,35,4.2,77.36,OK,-71
18,2026-01-19 14:00:00,39,4.68,77.33,OK,-80
18,2026-01-19 15:00:00,41,4.92,77.28,OK,-80
18,2026-01-19 16:00:00,42,5.04,77.24,OK,-78
18,2026-01-19 17:00:00,42,5.04,77.2,OK,-72
18,2026-01-19 18:00:00,43,5.16,77.18,OK,-70
18,2026-01-19 19:00:00,46,5.52,77.14,OK,-80
18,2026-01-19 20:00:00,48,5.76,77.1,OK,-77
18,2026-01-19 21:00:00,52,6.24,77.08,OK,-85
18,2026-01-19 22:00:00,55,6.6,77.06,OK,-69
18,2026-01-19 23:00:00,58,6.96,77.04,OK,-80
18,2026-01-20 00:00:00,59,7.08,77.0,OK,-81
18,2026-01-20 01:00:00,61,7.32,76.99,OK,-72
18,2026-01-20 02:00:00,63,7.56,76.96,OK,-71
18,2026-01-20 03:00:00,63,7.56,76.95,OK,-77
18,2026-01-20 04:00:00,65,7.8,76.91,OK,-79
18,2026-01-20 05:00:00,66,7.92,76.88,OK,-82
18,2026-01-20 06:00:00,69,8.28,76.84,OK,-82
18,2026-01-20 07:00:00,69,8.28,76.81,OK,-82
18,2026-01-20 08:00:00,69,8.28,76.78,OK,-60
18,2026-01-20 09:00:00,70,8.4,76.74,OK,-85
18,2026-01-20 10:00:00,72,8.64,76.73,OK,-84
18,2026-01-20 11:00:00,76,9.12,76.68,OK,-56
18,2026-01-20 12:00:00,81,9.72,76.63,WARNING,-67
18,2026-01-20 13:00:00,83,9.96,76.6,WARNING,-82
18,2026-01-20 14:00:00,86,10.32,76.56,WARNING,-78
18,2026-01-20 15:00:00,91,10.92,76.55,WARNING,-76
18,2026-01-20 16:00:00,93,11.16,76.51,WARNING,-60
18,2026-01-20 17:00:00,93,11.16,76.49,WARNING,-69
18,2026-01-20 18:00:00,97,11.64,76.48,FULL,-68
18,2026-01-20 19:00:00,100,12.0,76.45,FULL,-66
18,2026-01-20 20:00:00,24,2.88,76.43,OK,-66
18,2026-01-20 21:00:00,27,3.24,76.42,OK,-73
18,2026-01-20 22:00:00,28,3.36,76.39,OK,-62
18,2026-01-20 23:00:00,30,3.6,76.36,OK,-74
18,2026-01-21 00:00:00,32,3.84,76.34,OK,-81
18,2026-01-21 01:00:00,33,3.96,76.31,OK,-59
18,2026-01-21 02:00:00,35,4.2,76.26,OK,-56
18,2026-01-21 03:00:00,38,4.56,76.21,OK,-81
18,2026-01-21 04:00:00,41,4.92,76.18,OK,-78
18,2026-01-21 05:00:00,43,5.16,76.14,OK,-68
18,2026-01-21 06:00:00,43,5.16,76.1,OK,-64
18,2026-01-21 07:00:00,44,5.28,76.05,OK,-66
18,2026-01-21 08:00:00,44,5.28,76.01,OK,-67
18,2026-01-21 09:00:00,46,5.52,76.0,OK,-81
18,2026-01-21 10:00:00,49,5.88,75.95,OK,-67
18,2026-01-21 11:00:00,51,6.12,75.93,OK,-62
18,2026-01-21 12:00:00,55,6.6,75.88,OK,-84
18,2026-01-21 13:00:00,58,6.96,75.84,OK,-72
18,2026-01-21 14:00:00,62,7.44,75.82,OK,-66
18,2026-01-21 15:00:00,65,7.8,75.81,OK,-67
18,2026-01-21 16:00:00,68,8.16,75.8,OK,-74
18,2026-01-21 17:00:00,68,8.16,75.76,OK,-64
18,2026-01-21 18:00:00,72,8.64,75.73,OK,-68
18,2026-01-21 19:00:00,77,9.24,75.7,OK,-55
18,2026-01-21 20:00:00,82,9.84,75.67,WARNING,-61
18,2026-01-21 21:00:00,85,10.2,75.65,WARNING,-78
18,2026-01-21 22:00:00,86,10.32,75.63,WARNING,-67
18,2026-01-21 23:00:00,87,10.44,75.58,WARNING,-78
18,2026-01-22 00:00:00,90,10.8,75.55,WARNING,-78
18,2026-01-22 01:00:00,90,10.8,75.5,WARNING,-81
18,2026-01-22 02:00:00,90,10.8,75.48,WARNING,-72
18,2026-01-22 03:00:00,92,11.04,75.46,WARNING,-82
18,2026-01-22 04:00:00,95,11.4,75.43,FULL,-74
18,2026-01-22 05:00:00,97,11.64,75.4,FULL,-59
18,2026-01-22 06:00:00,100,12.0,75.36,FULL,-75
18,2026-01-22 07:00:00,26,3.12,75.32,OK,-63
18,2026-01-22 08:00:00,27,3.24,75.3,OK,-58
18,2026-01-22 09:00:00,28,3.36,75.26,OK,-68
18,2026-01-22 10:00:00,29,3.48,75.24,OK,-72
18,2026-01-22 11:00:00,35,4.2,75.2,OK,-70
18,2026-01-22 12:00:00,40,4.8,75.17,OK,-59
18,2026-01-22 13:00:00,45,5.4,75.12,OK,-61
18,2026-01-22 14:00:00,51,6.12,75.1,OK,-79
18,2026-01-22 15:00:00,54,6.48,75.07,OK,-77
18,2026-01-22 16:00:00,56,6.72,75.05,OK,-80
18,2026-01-22 17:00:00,57,6.84,75.03,OK,-78
18,2026-01-22 18:00:00,60,7.2,75.01,OK,-60
18,2026-01-22 19:00:00,62,7.44,74.99,OK,-84
18,2026-01-22 20:00:00,64,7.68,74.95,OK,-71
18,2026-01-22 21:00:00,68,8.16,74.91,OK,-56
18,2026-01-22 22:00:00,70,8.4,74.88,OK,-68
18,2026-01-22 23:00:00,72,8.64,74.86,OK,-68
18,2026-01-23 00:00:00,75,9.0,74.84,OK,-81
18,2026-01-23 01:00:00,76,9.12,74.8,OK,-62
18,2026-01-23 02:00:00,76,9.12,74.77,OK,-78
18,2026-01-23 03:00:00,79,9.48,74.74,OK,-55
18,2026-01-23 04:00:00,80,9.6,74.7,WARNING,-58
18,2026-01-23 05:00:00,81,9.72,74.65,WARNING,-78
18,2026-01-23 06:00:00,84,10.08,74.62,WARNING,-60
18,2026-01-23 07:00:00,85,10.2,74.6,WARNING,-65
18,2026-01-23 08:00:00,86,10.32,74.59,WARNING,-56
18,2026-01-23 09:00:00,86,10.32,74.57,WARNING,-57
18,2026-01-23 10:00:00,87,10.44,74.54,WARNING,-81
18,2026-01-23 11:00:00,90,10.8,74.51,WARNING,-85
18,2026-01-23 12:00:00,94,11.28,74.46,WARNING,-72
18,2026-01-23 13:00:00,100,12.0,74.44,FULL,-81
18,2026-01-23 14:00:00,14,1.68,74.39,OK,-64
18,2026-01-23 15:00:00,18,2.16,74.36,OK,-58
18,2026-01-23 16:00:00,21,2.52,74.31,OK,-59
18,2026-01-23 17:00:00,21,2.52,74.27,OK,-56
18,2026-01-23 18:00:00,24,2.88,74.25,OK,-74
18,2026-01-23 19:00:00,25,3.0,74.22,OK,-85
18,2026-01-23 20:00:00,29,3.48,74.18,OK,-81
18,2026-01-23 21:00:00,33,3.96,74.14,OK,-70
18,2026-01-23 22:00:00,33,3.96,74.12,OK,-84
18,2026-01-23 23:00:00,33,3.96,74.09,OK,-62
18,2026-01-24 00:00:00,36,4.32,74.06,OK,-72
18,2026-01-24 01:00:00,36,4.32,74.04,OK,-66
18,2026-01-24 02:00:00,39,4.68,74.02,OK,-84
18,2026-01-24 03:00:00,41,4.92,73.97,OK,-80
18,2026-01-24 04:00:00,44,5.28,73.95,OK,-72
18,2026-01-24 05:00:00,45,5.4,73.93,OK,-55
18,2026-01-24 06:00:00,46,5.52,73.92,OK,-57
18,2026-01-24 07:00:00,47,5.64,73.9,OK,-60
18,2026-01-24 08:00:00,47,5.64,73.88,OK,-58
18,2026-01-24 09:00:00,49,5.88,73.84,OK,-84
18,2026-01-24 10:00:00,51,6.12,73.81,OK,-80
18,2026-01-24 11:00:00,56,6.72,73.76,OK,-81
18,2026-01-24 12:00:00,61,7.32,73.72,OK,-83
18,2026-01-24 13:00:00,64,7.68,73.69,OK,-62
18,2026-01-24 14:00:00,65,7.8,73.68,OK,-80
18,2026-01-24 15:00:00,69,8.28,73.66,OK,-83
18,2026-01-24 16:00:00,69,8.28,73.65,OK,-70
18,2026-01-24 17:00:00,69,8.28,73.64,OK,-68
18,2026-01-24 18:00:00,70,8.4,73.63,OK,-61
18,2026-01-24 19:00:00,72,8.64,73.58,OK,-57
18,2026-01-24 20:00:00,75,9.0,73.54,OK,-80
18,2026-01-24 21:00:00,76,9.12,73.51,OK,-56
18,2026-01-24 22:00:00,77,9.24,73.49,OK,-78
18,2026-01-24 23:00:00,78,9.36,73.45,OK,-64
18,2026-01-25 00:00:00,78,9.36,73.41,OK,-80
18,2026-01-25 01:00:00,81,9.72,73.38,WARNING,-62
18,2026-01-25 02:00:00,81,9.72,73.33,WARNING,-85
18,2026-01-25 03:00:00,84,10.08,73.29,WARNING,-80
18,2026-01-25 04:00:00,87,10.44,73.25,WARNING,-63
18,2026-01-25 05:00:00,87,10.44,73.23,WARNING,-65
18,2026-01-25 06:00:00,89,10.68,73.19,WARNING,-69
18,2026-01-25 07:00:00,92,11.04,73.14,WARNING,-63
18,2026-01-25 08:00:00,92,11.04,73.12,WARNING,-59
18,2026-01-25 09:00:00,92,11.04,73.07,WARNING,-66
18,2026-01-25 10:00:00,95,11.4,73.05,FULL,-67
18,2026-01-25 11:00:00,98,11.76,73.0,FULL,-74
18,2026-01-25 12:00:00,100,12.0,72.99,FULL,-58
18,2026-01-25 13:00:00,18,2.16,72.95,OK,-67
18,2026-01-25 14:00:00,21,2.52,72.94,OK,-62
18,2026-01-25 15:00:00,27,3.24,72.9,OK,-84
18,2026-01-25 16:00:00,30,3.6,72.89,OK,-84
18,2026-01-25 17:00:00,32,3.84,72.88,OK,-62
18,2026-01-25 18:00:00,37,4.44,72.86,OK,-56
18,2026-01-25 19:00:00,39,4.68,72.82,OK,-65
18,2026-01-25 20:00:00,40,4.8,72.79,OK,-65
18,2026-01-25 21:00:00,42,5.04,72.76,OK,-59
18,2026-01-25 22:00:00,43,5.16,72.74,OK,-57
18,2026-01-25 23:00:00,43,5.16,72.7,OK,-56
18,2026-01-26 00:00:00,45,5.4,72.69,OK,-56
18,2026-01-26 01:00:00,48,5.76,72.66,OK,-83
18,2026-01-26 02:00:00,48,5.76,72.65,OK,-84
18,2026-01-26 03:00:00,50,6.0,72.63,OK,-57
18,2026-01-26 04:00:00,53,6.36,72.62,OK,-75
18,2026-01-26 05:00:00,54,6.48,72.58,OK,-64
18,2026-01-26 06:00:00,54,6.48,72.54,OK,-67
18,2026-01-26 07:00:00,57,6.84,72.51,OK,-64
18,2026-01-26 08:00:00,59,7.08,72.47,OK,-74
18,2026-01-26 09:00:00,62,7.44,72.44,OK,-78
18,2026-01-26 10:00:00,63,7.56,72.43,OK,-84
18,2026-01-26 11:00:00,65,7.8,72.39,OK,-85
18,2026-01-26 12:00:00,70,8.4,72.36,OK,-64
18,2026-01-26 13:00:00,76,9.12,72.34,OK,-78
18,2026-01-26 14:00:00,80,9.6,72.3,WARNING,-72
18,2026-01-26 15:00:00,83,9.96,72.28,WARNING,-73
18,2026-01-26 16:00:00,85,10.2,72.23,WARNING,-72
18,2026-01-26 17:00:00,87,10.44,72.19,WARNING,-72
18,2026-01-26 18:00:00,90,10.8,72.17,WARNING,-83
18,2026-01-26 19:00:00,95,11.4,72.16,FULL,-84
18,2026-01-26 20:00:00,99,11.88,72.14,FULL,-77
18,2026-01-26 21:00:00,100,12.0,72.1,FULL,-72
18,2026-01-26 22:00:00,31,3.72,72.08,OK,-56
18,2026-01-26 23:00:00,33,3.96,72.05,OK,-67
18,2026-01-27 00:00:00,36,4.32,72.02,OK,-75
18,2026-01-27 01:00:00,37,4.44,71.98,OK,-58
18,2026-01-27 02:00:00,40,4.8,71.94,OK,-57
18,2026-01-27 03:00:00,40,4.8,71.91,OK,-64
18,2026-01-27 04:00:00,43,5.16,71.87,OK,-81
18,2026-01-27 05:00:00,43,5.16,71.84,OK,-55
18,2026-01-27 06:00:00,46,5.52,71.82,OK,-67
18,2026-01-27 07:00:00,47,5.64,71.81,OK,-65
18,2026-01-27 08:00:00,48,5.76,71.79,OK,-81
18,2026-01-27 09:00:00,49,5.88,71.77,OK,-80
18,2026-01-27 10:00:00,49,5.88,71.75,OK,-62
18,2026-01-27 11:00:00,54,6.48,71.72,OK,-80
18,2026-01-27 12:00:00,57,6.84,71.7,OK,-79
18,2026-01-27 13:00:00,60,7.2,71.65,OK,-70
18,2026-01-27 14:00:00,61,7.32,71.62,OK,-72
18,2026-01-27 15:00:00,65,7.8,71.58,OK,-81
18,2026-01-27 16:00:00,68,8.16,71.57,OK,-57
18,2026-01-27 17:00:00,69,8.28,71.56,OK,-66
18,2026-01-27 18:00:00,72,8.64,71.53,OK,-75
18,2026-01-27 19:00:00,77,9.24,71.5,OK,-60
18,2026-01-27 20:00:00,78,9.36,71.48,OK,-70
18,2026-01-27 21:00:00,81,9.72,71.47,WARNING,-74
18,2026-01-27 22:00:00,82,9.84,71.45,WARNING,-65
18,2026-01-27 23:00:00,83,9.96,71.42,WARNING,-69
18,2026-01-28 00:00:00,84,10.08,71.39,WARNING,-66
18,2026-01-28 01:00:00,85,10.2,71.34,WARNING,-64
18,2026-01-28 02:00:00,85,10.2,71.31,WARNING,-73
18,2026-01-28 03:00:00,87,10.44,71.27,WARNING,-55
18,2026-01-28 04:00:00,87,10.44,71.23,WARNING,-72
18,2026-01-28 05:00:00,89,10.68,71.22,WARNING,-69
18,2026-01-28 06:00:00,92,11.04,71.18,WARNING,-75
18,2026-01-28 07:00:00,92,11.04,71.17,WARNING,-61
18,2026-01-28 08:00:00,94,11.28,71.12,WARNING,-76
18,2026-01-28 09:00:00,95,11.4,71.09,FULL,-80
18,2026-01-28 10:00:00,96,11.52,71.05,FULL,-76
18,2026-01-28 11:00:00,99,11.88,71.0,FULL,-70
18,2026-01-28 12:00:00,100,12.0,70.98,FULL,-78
18,2026-01-28 13:00:00,26,3.12,70.95,OK,-83
18,2026-01-28 14:00:00,29,3.48,70.91,OK,-70
18,2026-01-28 15:00:00,33,3.96,70.88,OK,-76
18,2026-01-28 16:00:00,34,4.08,70.84,OK,-69
18,2026-01-28 17:00:00,36,4.32,70.8,OK,-67
18,2026-01-28 18:00:00,38,4.56,70.75,OK,-55
18,2026-01-28 19:00:00,41,4.92,70.74,OK,-57
18,2026-01-28 20:00:00,45,5.4,70.73,OK,-59
18,2026-01-28 21:00:00,47,5.64,70.71,OK,-77
18,2026-01-28 22:00:00,49,5.88,70.66,OK,-73
18,2026-01-28 23:00:00,50,6.0,70.61,OK,-64
18,2026-01-29 00:00:00,51,6.12,70.58,OK,-57
18,2026-01-29 01:00:00,53,6.36,70.57,OK,-84
18,2026-01-29 02:00:00,53,6.36,70.54,OK,-82
18,2026-01-29 03:00:00,55,6.6,70.51,OK,-61
18,2026-01-29 04:00:00,57,6.84,70.47,OK,-58
18,2026-01-29 05:00:00,58,6.96,70.43,OK,-60
18,2026-01-29 06:00:00,61,7.32,70.41,OK,-85
18,2026-01-29 07:00:00,62,7.44,70.4,OK,-73
18,2026-01-29 08:00:00,62,7.44,70.37,OK,-82
18,2026-01-29 09:00:00,63,7.56,70.35,OK,-69
18,2026-01-29 10:00:00,66,7.92,70.31,OK,-77
18,2026-01-29 11:00:00,67,8.04,70.27,OK,-59
18,2026-01-29 12:00:00,72,8.64,70.24,OK,-56
18,2026-01-29 13:00:00,74,8.88,70.22,OK,-58
18,2026-01-29 14:00:00,78,9.36,70.2,OK,-67
18,2026-01-29 15:00:00,82,9.84,70.18,WARNING,-84
18,2026-01-29 16:00:00,85,10.2,70.16,WARNING,-81
18,2026-01-29 17:00:00,85,10.2,70.13,WARNING,-73
18,2026-01-29 18:00:00,90,10.8,70.1,WARNING,-65
18,2026-01-29 19:00:00,94,11.28,70.05,WARNING,-74
18,2026-01-29 20:00:00,96,11.52,70.0,FULL,-70
18,2026-01-29 21:00:00,99,11.88,69.97,FULL,-79
18,2026-01-29 22:00:00,100,12.0,69.92,FULL,-83
18,2026-01-29 23:00:00,21,2.52,69.89,OK,-62
18,2026-01-30 00:00:00,24,2.88,69.86,OK,-78
18,2026-01-30 01:00:00,26,3.12,69.83,OK,-66
18,2026-01-30 02:00:00,26,3.12,69.82,OK,-70
18,2026-01-30 03:00:00,28,3.36,69.79,OK,-68
18,2026-01-30 04:00:00,30,3.6,69.75,OK,-69
18,2026-01-30 05:00:00,30,3.6,69.71,OK,-65
18,2026-01-30 06:00:00,33,3.96,69.67,OK,-82
18,2026-01-30 07:00:00,35,4.2,69.63,OK,-72
18,2026-01-30 08:00:00,36,4.32,69.59,OK,-84
18,2026-01-30 09:00:00,37,4.44,69.54,OK,-62
18,2026-01-30 10:00:00,37,4.44,69.52,OK,-64
18,2026-01-30 11:00:00,39,4.68,69.5,OK,-80
18,2026-01-30 12:00:00,43,5.16,69.48,OK,-75
18,2026-01-30 13:00:00,45,5.4,69.45,OK,-77
18,2026-01-30 14:00:00,50,6.0,69.41,OK,-83
18,2026-01-30 15:00:00,55,6.6,69.37,OK,-55
18,2026-01-30 16:00:00,58,6.96,69.33,OK,-85
18,2026-01-30 17:00:00,61,7.32,69.3,OK,-70
18,2026-01-30 18:00:00,63,7.56,69.26,OK,-64
18,2026-01-30 19:00:00,65,7.8,69.24,OK,-59
18,2026-01-30 20:00:00,68,8.16,69.22,OK,-85
18,2026-01-30 21:00:00,70,8.4,69.2,OK,-59
18,2026-01-30 22:00:00,70,8.4,69.18,OK,-78
18,2026-01-30 23:00:00,73,8.76,69.13,OK,-77
18,2026-01-31 00:00:00,74,8.88,69.12,OK,-67
18,2026-01-31 01:00:00,77,9.24,69.1,OK,-61
18,2026-01-31 02:00:00,79,9.48,69.08,OK,-58
18,2026-01-31 03:00:00,79,9.48,69.07,OK,-83
18,2026-01-31 04:00:00,79,9.48,69.03,OK,-58
18,2026-01-31 05:00:00,82,9.84,69.01,WARNING,-76
18,2026-01-31 06:00:00,82,9.84,68.99,WARNING,-78
18,2026-01-31 07:00:00,83,9.96,68.95,WARNING,-73
18,2026-01-31 08:00:00,85,10.2,68.93,WARNING,-68
18,2026-01-31 09:00:00,87,10.44,68.92,WARNING,-82
18,2026-01-31 10:00:00,87,10.44,68.88,WARNING,-55
18,2026-01-31 11:00:00,88,10.56,68.85,WARNING,-63
18,2026-01-31 12:00:00,92,11.04,68.83,WARNING,-57
18,2026-01-31 13:00:00,96,11.52,68.79,FULL,-57
18,2026-01-31 14:00:00,100,12.0,68.74,FULL,-62
18,2026-01-31 15:00:00,15,1.8,68.69,OK,-65
18,2026-01-31 16:00:00,15,1.8,68.66,OK,-78
18,2026-01-31 17:00:00,15,1.8,68.63,OK,-85
18,2026-01-31 18:00:00,17,2.04,68.6,OK,-66
18,2026-01-31 19:00:00,20,2.4,68.56,OK,-81
18,2026-01-31 20:00:00,24,2.88,68.54,OK,-71
18,2026-01-31 21:00:00,27,3.24,68.5,OK,-76
18,2026-01-31 22:00:00,30,3.6,68.47,OK,-75
18,2026-01-31 23:00:00,32,3.84,68.44,OK,-79
18,2026-02-01 00:00:00,33,3.96,68.4,OK,-58
18,2026-02-01 01:00:00,35,4.2,68.36,OK,-68
18,2026-02-01 02:00:00,38,4.56,68.34,OK,-60
18,2026-02-01 03:00:00,41,4.92,68.33,OK,-69
18,2026-02-01 04:00:00,42,5.04,68.3,OK,-76
18,2026-02-01 05:00:00,43,5.16,68.25,OK,-73
18,2026-02-01 06:00:00,43,5.16,68.22,OK,-63
18,2026-02-01 07:00:00,45,5.4,68.18,OK,-66
18,2026-02-01 08:00:00,48,5.76,68.13,OK,-58
18,2026-02-01 09:00:00,48,5.76,68.1,OK,-71
18,2026-02-01 10:00:00,50,6.0,68.08,OK,-73
18,2026-02-01 11:00:00,55,6.6,68.07,OK,-73
18,2026-02-01 12:00:00,57,6.84,68.05,OK,-63
18,2026-02-01 13:00:00,61,7.32,68.01,OK,-75
18,2026-02-01 14:00:00,63,7.56,67.98,OK,-75
18,2026-02-01 15:00:00,69,8.28,67.94,OK,-69
18,2026-02-01 16:00:00,72,8.64,67.92,OK,-61
18,2026-02-01 17:00:00,74,8.88,67.91,OK,-55
18,2026-02-01 18:00:00,78,9.36,67.9,OK,-77
18,2026-02-01 19:00:00,80,9.6,67.86,WARNING,-83
18,2026-02-01 20:00:00,85,10.2,67.84,WARNING,-64
18,2026-02-01 21:00:00,90,10.8,67.81,WARNING,-60
18,2026-02-01 22:00:00,93,11.16,67.77,WARNING,-63
18,2026-02-01 23:00:00,94,11.28,67.72,WARNING,-73
18,2026-02-02 00:00:00,97,11.64,67.7,FULL,-67
18,2026-02-02 01:00:00,97,11.64,67.67,FULL,-62
18,2026-02-02 02:00:00,99,11.88,67.62,FULL,-81
18,2026-02-02 03:00:00,100,12.0,67.58,FULL,-74
18,2026-02-02 04:00:00,32,3.84,67.57,OK,-72
18,2026-02-02 05:00:00,33,3.96,67.55,OK,-71
18,2026-02-02 06:00:00,36,4.32,67.51,OK,-71
18,2026-02-02 07:00:00,37,4.44,67.48,OK,-80
18,2026-02-02 08:00:00,40,4.8,67.44,OK,-80
18,2026-02-02 09:00:00,40,4.8,67.43,OK,-59
18,2026-02-02 10:00:00,43,5.16,67.39,OK,-75
18,2026-02-02 11:00:00,48,5.76,67.34,OK,-67
18,2026-02-02 12:00:00,49,5.88,67.33,OK,-84
18,2026-02-02 13:00:00,51,6.12,67.28,OK,-72
18,2026-02-02 14:00:00,55,6.6,67.26,OK,-58
18,2026-02-02 15:00:00,60,7.2,67.25,OK,-75
18,2026-02-02 16:00:00,63,7.56,67.23,OK,-65
18,2026-02-02 17:00:00,64,7.68,67.2,OK,-63
18,2026-02-02 18:00:00,68,8.16,67.16,OK,-83
18,2026-02-02 19:00:00,71,8.52,67.13,OK,-74
18,2026-02-02 20:00:00,73,8.76,67.11,OK,-77
18,2026-02-02 21:00:00,74,8.88,67.07,OK,-63
18,2026-02-02 22:00:00,76,9.12,67.05,OK,-62
18,2026-02-02 23:00:00,77,9.24,67.04,OK,-60
18,2026-02-03 00:00:00,77,9.24,67.02,OK,-73
18,2026-02-03 01:00:00,78,9.36,66.97,OK,-67
18,2026-02-03 02:00:00,79,9.48,66.93,OK,-64
18,2026-02-03 03:00:00,79,9.48,66.9,OK,-82
18,2026-02-03 04:00:00,82,9.84,66.86,WARNING,-82
18,2026-02-03 05:00:00,85,10.2,66.82,WARNING,-67
18,2026-02-03 06:00:00,85,10.2,66.8,WARNING,-58
18,2026-02-03 07:00:00,88,10.56,66.79,WARNING,-81
18,2026-02-03 08:00:00,88,10.56,66.76,WARNING,-59
18,2026-02-03 09:00:00,88,10.56,66.73,WARNING,-60
18,2026-02-03 10:00:00,89,10.68,66.7,WARNING,-77
18,2026-02-03 11:00:00,93,11.16,66.67,WARNING,-81
18,2026-02-03 12:00:00,96,11.52,66.63,FULL,-59
18,2026-02-03 13:00:00,99,11.88,66.62,FULL,-56
18,2026-02-03 14:00:00,100,12.0,66.57,FULL,-67
18,2026-02-03 15:00:00,14,1.68,66.55,OK,-62
18,2026-02-03 16:00:00,16,1.92,66.53,OK,-70
18,2026-02-03 17:00:00,18,2.16,66.49,OK,-64
18,2026-02-03 18:00:00,19,2.28,66.46,OK,-63
18,2026-02-03 19:00:00,23,2.76,66.42,OK,-73
18,2026-02-03 20:00:00,26,3.12,66.41,OK,-78
18,2026-02-03 21:00:00,28,3.36,66.39,OK,-82
18,2026-02-03 22:00:00,28,3.36,66.37,OK,-66
18,2026-02-03 23:00:00,30,3.6,66.33,OK,-59
18,2026-02-04 00:00:00,33,3.96,66.31,OK,-75
18,2026-02-04 01:00:00,34,4.08,66.29,OK,-77
18,2026-02-04 02:00:00,34,4.08,66.25,OK,-57
18,2026-02-04 03:00:00,35,4.2,66.22,OK,-60
18,2026-02-04 04:00:00,38,4.56,66.2,OK,-58
18,2026-02-04 05:00:00,41,4.92,66.16,OK,-84
18,2026-02-04 06:00:00,43,5.16,66.13,OK,-66
18,2026-02-04 07:00:00,45,5.4,66.08,OK,-75
18,2026-02-04 08:00:00,48,5.76,66.05,OK,-56
18,2026-02-04 09:00:00,51,6.12,66.03,OK,-73
18,2026-02-04 10:00:00,51,6.12,66.0,OK,-76
18,2026-02-04 11:00:00,55,6.6,65.97,OK,-56
18,2026-02-04 12:00:00,61,7.32,65.94,OK,-83
18,2026-02-04 13:00:00,64,7.68,65.92,OK,-80
18,2026-02-04 14:00:00,68,8.16,65.9,OK,-82
18,2026-02-04 15:00:00,74,8.88,65.85,OK,-84
18,2026-02-04 16:00:00,76,9.12,65.83,OK,-69
18,2026-02-04 17:00:00,78,9.36,65.81,OK,-74
18,2026-02-04 18:00:00,82,9.84,65.77,WARNING,-64
18,2026-02-04 19:00:00,85,10.2,65.74,WARNING,-74
18,2026-02-04 20:00:00,88,10.56,65.71,WARNING,-59
18,2026-02-04 21:00:00,91,10.92,65.67,WARNING,-66
18,2026-02-04 22:00:00,93,11.16,65.64,WARNING,-71
18,2026-02-04 23:00:00,94,11.28,65.61,WARNING,-69
18,2026-02-05 00:00:00,94,11.28,65.6,WARNING,-66
18,2026-02-05 01:00:00,96,11.52,65.56,FULL,-62
18,2026-02-05 02:00:00,99,11.88,65.54,FULL,-63
18,2026-02-05 03:00:00,100,12.0,65.51,FULL,-55
18,2026-02-05 04:00:00,10,1.2,65.5,OK,-58
18,2026-02-05 05:00:00,10,1.2,65.46,OK,-57
18,2026-02-05 06:00:00,11,1.32,65.41,OK,-74
18,2026-02-05 07:00:00,13,1.56,65.37,OK,-65
